subject,window,window_index,window_sec,noise,alpha,status,status_name,phase,t_start_sec,t_end_sec,major_ratio,subject_total_duration_sec,task4_duration_sec,n_peaks,n_ibi,ibi_pass_ratio,valid_ibi_count,ibi_mean_sec,ibi_std_sec,RMSSD,SDNN,LF,HF,LF_HF
subject_26,window10,10,60,alpha_0.01,0.01,1,stress,Task1,540.0,600.0,1.0,2655.46875,735.46875,80,79,0.9873417721518988,57,0.6156798245614035,0.07698508562534143,0.10414806381507326,0.07698508562534143,0.0007878703856418263,0.0015429038810420355,0.5106412624419092
subject_26,window11,11,60,alpha_0.01,0.01,1,stress,Task1,600.0,660.0,1.0,2655.46875,735.46875,88,87,1.0,65,0.6637019230769231,0.07025813562358295,0.09528367904414428,0.07025813562358295,0.0008476696325805293,0.0013402908569220384,0.6324519996556511
subject_26,window12,12,60,alpha_0.01,0.01,1,stress,Task1,660.0,720.0,1.0,2655.46875,735.46875,91,90,1.0,69,0.6397192028985508,0.08033046669500367,0.11789005093075447,0.08033046669500367,0.003316241467286553,0.0021779650576597793,1.5226329989195742
subject_26,window13,13,60,alpha_0.01,0.01,1,stress,Task1,720.0,780.0,1.0,2655.46875,735.46875,86,85,1.0,69,0.6526268115942029,0.06434905905064683,0.08732585085724144,0.06434905905064683,0.0009439881312051128,0.0014423923991556218,0.654460001146515
subject_26,window14,14,60,alpha_0.01,0.01,0,normal,Rest2,780.0,840.0,1.0,2655.46875,735.46875,85,84,1.0,82,0.7101753048780488,0.03812928234524152,0.04593318248376025,0.03812928234524152,4.472022443682079e-05,6.584306608845617e-05,0.6791941368092105
subject_26,window15,15,60,alpha_0.01,0.01,0,normal,Rest2,840.0,900.0,1.0,2655.46875,735.46875,81,80,1.0,80,0.7388671875,0.022936540713506554,0.026833939784666146,0.022936540713506554,5.536031962801676e-05,2.47776865374534e-05,2.23428121686564
subject_26,window16,16,60,alpha_0.01,0.01,1,stress,Task2,900.0,960.0,1.0,2655.46875,735.46875,79,78,0.9871794871794872,55,0.7107954545454546,0.09809408564449619,0.14039976818858146,0.09809408564449619,0.0031459975795867312,0.0012524784245790685,2.5118177829243122
subject_26,window17,17,60,alpha_0.01,0.01,1,stress,Task2,960.0,1020.0,1.0,2655.46875,735.46875,82,81,0.9753086419753086,47,0.6399601063829787,0.09452018776537342,0.11966360514684124,0.09452018776537342,0.0016877172104473879,0.0023636869942977043,0.7140189096606001
subject_26,window18,18,60,alpha_0.01,0.01,1,stress,Task2,1020.0,1080.0,1.0,2655.46875,735.46875,89,88,1.0,64,0.623291015625,0.06844956034817996,0.10494500874796815,0.06844956034817996,0.0002918928585848837,0.0008573056227556289,0.34047701407422876
subject_26,window19,19,60,alpha_0.01,0.01,1,stress,Task2,1080.0,1140.0,1.0,2655.46875,735.46875,87,86,0.9883720930232558,55,0.6576704545454546,0.08949990910240548,0.14129854131510974,0.08949990910240548,0.0007958814624557083,0.0007462388825003365,1.0665237112666124
subject_26,window20,20,60,alpha_0.01,0.01,1,stress,Task2,1140.0,1200.0,1.0,2655.46875,735.46875,92,91,1.0,75,0.6408333333333334,0.059209931364782226,0.08414320011147662,0.059209931364782226,0.0019138502464741123,0.00041184116488199426,4.647059132669489
subject_26,window21,21,60,alpha_0.01,0.01,0,normal,Rest3,1200.0,1260.0,1.0,2655.46875,735.46875,82,81,0.9753086419753086,54,0.7089120370370371,0.10452612874884849,0.15539269526128324,0.10452612874884849,0.0011319071610280196,0.0017823293426958307,0.635071832075644
subject_26,window22,22,60,alpha_0.01,0.01,0,normal,Rest3,1260.0,1320.0,1.0,2655.46875,735.46875,95,94,1.0,89,0.6427317415730337,0.04964271770202885,0.03994041860512071,0.04964271770202885,0.00018205897450627965,0.0001186358762798104,1.5346030241044604
subject_26,window23,23,60,alpha_0.01,0.01,1,stress,Task3,1320.0,1380.0,1.0,2655.46875,735.46875,81,80,0.9875,67,0.7005597014925373,0.07165855097801728,0.10433816375024399,0.07165855097801728,0.0003942928679912166,0.001872614037592237,0.2105574667688538
subject_26,window24,24,60,alpha_0.01,0.01,1,stress,Task3,1380.0,1440.0,1.0,2655.46875,735.46875,97,96,1.0,90,0.6109375,0.057199262603298585,0.05604382470818126,0.057199262603298585,0.000711492573751098,0.0007686437937289204,0.9256466773763113
subject_26,window25,25,60,alpha_0.01,0.01,1,stress,Task3,1440.0,1500.0,1.0,2655.46875,735.46875,90,89,1.0,81,0.6550925925925926,0.06420221411277159,0.0953797150292582,0.06420221411277159,0.00014405121687008853,0.0008488976330858114,0.16969209390589385
subject_26,window26,26,60,alpha_0.01,0.01,0,normal,Rest4,1500.0,1560.0,1.0,2655.46875,735.46875,91,90,1.0,69,0.6530797101449275,0.07106106710859073,0.09656095325241308,0.07106106710859073,0.0008513656501410803,0.0004298705436659384,1.9805163733263258
subject_26,window27,27,60,alpha_0.01,0.01,0,normal,Rest4,1560.0,1620.0,1.0,2655.46875,735.46875,86,85,1.0,62,0.6743951612903226,0.057320236152292946,0.06110769894949113,0.057320236152292946,0.0017082109754863687,0.00035353799608914044,4.831760643502837
subject_26,window28,28,60,alpha_0.01,0.01,1,stress,Task4,1620.0,1680.0,1.0,2655.46875,735.46875,87,86,1.0,82,0.6834984756097561,0.04774416343903522,0.0655137578615042,0.04774416343903522,0.0002605664683506919,6.167115093329367e-05,4.225094949703995
subject_26,window29,29,60,alpha_0.01,0.01,1,stress,Task4,1680.0,1740.0,1.0,2655.46875,735.46875,94,93,1.0,77,0.6284496753246753,0.05577810812203841,0.08387553190277654,0.05577810812203841,0.0005548919907582934,0.0005608107283226853,0.9894461049593433
subject_26,window30,30,60,alpha_0.01,0.01,1,stress,Task4,1740.0,1800.0,1.0,2655.46875,735.46875,86,85,0.9882352941176471,72,0.6842447916666666,0.068699550421248,0.08652070831049233,0.068699550421248,0.002270201193689937,0.0007892039264865513,2.876571083213716
subject_26,window31,31,60,alpha_0.01,0.01,1,stress,Task4,1800.0,1860.0,1.0,2655.46875,735.46875,86,85,1.0,84,0.6930803571428571,0.05168989364691702,0.05199226476005366,0.05168989364691702,0.0011601338445987818,0.0006423302991094218,1.8061328357190753
subject_26,window32,32,60,alpha_0.01,0.01,1,stress,Task4,1860.0,1920.0,1.0,2655.46875,735.46875,87,86,1.0,78,0.6802884615384616,0.058873786352060024,0.07455308538608188,0.058873786352060024,0.0006852249432672217,0.0005349224390960547,1.2809799948290774
subject_26,window33,33,60,alpha_0.01,0.01,1,stress,Task4,1920.0,1980.0,1.0,2655.46875,735.46875,88,87,1.0,84,0.6871279761904762,0.053802154846644294,0.03714218092567617,0.053802154846644294,0.0014804988549360519,0.00010367313864472406,14.280447898944695
subject_26,window34,34,60,alpha_0.01,0.01,1,stress,Task4,1980.0,2040.0,1.0,2655.46875,735.46875,90,89,1.0,80,0.696484375,0.05829481033599281,0.060233836925431654,0.05829481033599281,0.0016074875474133298,0.0006552141534296866,2.453377325564496
subject_26,window35,35,60,alpha_0.01,0.01,1,stress,Task4,2040.0,2100.0,1.0,2655.46875,735.46875,89,88,1.0,75,0.6827083333333334,0.07603338996052253,0.08890937821053403,0.07603338996052253,0.001823269417678162,0.0018717546210441618,0.9740963891201977
subject_26,window36,36,60,alpha_0.01,0.01,1,stress,Task4,2100.0,2160.0,1.0,2655.46875,735.46875,87,86,1.0,84,0.6841517857142857,0.039621845635622904,0.037770423044065984,0.039621845635622904,0.0002924356468303684,0.0003341175727150942,0.8752477292768183
subject_26,window37,37,60,alpha_0.01,0.01,1,stress,Task4,2160.0,2220.0,1.0,2655.46875,735.46875,88,87,1.0,85,0.6867647058823529,0.043861850349591565,0.04824992482414573,0.043861850349591565,0.00025751064362341256,0.0001220667479922148,2.10958879350039
subject_26,window38,38,60,alpha_0.01,0.01,1,stress,Task4,2220.0,2280.0,1.0,2655.46875,735.46875,87,86,1.0,83,0.6925828313253012,0.04264335883966196,0.047755949539962185,0.04264335883966196,0.0005457088822648121,0.00010493252140795858,5.200569613144005
subject_26,window39,39,60,alpha_0.01,0.01,1,stress,Task4,2280.0,2340.0,1.0,2655.46875,735.46875,81,80,0.9625,69,0.6924818840579711,0.05818997371865588,0.07675733013712378,0.05818997371865588,0.0004842575525364465,0.0006257667141316346,0.7738627536436515
subject_26,window40,40,60,alpha_0.01,0.01,0,normal,Rest5,2355.46875,2415.46875,1.0,2655.46875,735.46875,94,93,0.989247311827957,76,0.5943667763157895,0.06669903477515104,0.07624829233060458,0.06669903477515104,0.001617906608777322,0.00024145868116007873,6.700552661863941
subject_26,window41,41,60,alpha_0.01,0.01,0,normal,Rest5,2415.46875,2475.46875,1.0,2655.46875,735.46875,88,87,1.0,84,0.6722470238095238,0.03711485238995307,0.03365203598004747,0.03711485238995307,0.0004306329358118455,3.252193153290923e-05,13.241308726576841
subject_26,window42,42,60,alpha_0.01,0.01,1,stress,Task5,2475.46875,2535.46875,1.0,2655.46875,735.46875,80,79,0.9873417721518988,59,0.6822033898305084,0.08165287633075348,0.11282281271518414,0.08165287633075348,0.0007301713159737887,0.0020679315222025987,0.3530925991185953
subject_26,window43,43,60,alpha_0.01,0.01,0,normal,Rest6,2535.46875,2595.46875,1.0,2655.46875,735.46875,83,82,1.0,78,0.7329727564102564,0.04477017812264066,0.045571708781148045,0.04477017812264066,0.0002121770423800297,3.848806544212623e-05,5.51280091484661
subject_26,window44,44,60,alpha_0.01,0.01,0,normal,Rest6,2595.46875,2655.46875,1.0,2655.46875,735.46875,87,86,1.0,82,0.6732088414634146,0.02343130247229199,0.027063293868263706,0.02343130247229199,7.076090248580174e-05,2.6393370224846415e-05,2.6810104917631263
subject_27,window1,1,60,alpha_0.01,0.01,0,normal,Rest1,0.0,60.0,1.0,2101.34375,181.34375,69,68,0.9264705882352942,43,0.7103924418604651,0.10278357179932995,0.14132596461305164,0.10278357179932995,0.0016780645440679994,0.002423559288586672,0.6923967372989596
subject_27,window2,2,60,alpha_0.01,0.01,0,normal,Rest1,60.0,120.0,1.0,2101.34375,181.34375,98,97,1.0,62,0.5917338709677419,0.09531142049592531,0.12442233323723166,0.09531142049592531,0.0016218442739098888,0.002470444459541083,0.656498982458876
subject_27,window3,3,60,alpha_0.01,0.01,0,normal,Rest1,120.0,180.0,1.0,2101.34375,181.34375,91,90,0.9666666666666667,52,0.5949519230769231,0.09298799664655776,0.13702150477063024,0.09298799664655776,0.0013193724020826331,0.002956353325998936,0.4462837342477744
subject_27,window4,4,60,alpha_0.01,0.01,1,stress,Task1,180.0,240.0,1.0,2101.34375,181.34375,91,90,0.9777777777777777,59,0.6295021186440678,0.09033554590282938,0.12268876202646356,0.09033554590282938,0.0013787703385335938,0.0010938127225023448,1.2605177377891015
subject_27,window5,5,60,alpha_0.01,0.01,1,stress,Task1,240.0,300.0,1.0,2101.34375,181.34375,82,81,0.9876543209876543,52,0.6310096153846154,0.09715152483485108,0.12307027623336539,0.09715152483485108,0.0015319334724580524,0.002305559413457313,0.6644519605594695
subject_27,window6,6,60,alpha_0.01,0.01,1,stress,Task1,300.0,360.0,1.0,2101.34375,181.34375,83,82,0.975609756097561,45,0.6857638888888888,0.09468413212647202,0.14058553739223548,0.09468413212647202,0.0005136170465485863,0.000576574850404097,0.8908072320334711
subject_27,window7,7,60,alpha_0.01,0.01,1,stress,Task1,360.0,420.0,1.0,2101.34375,181.34375,78,77,0.935064935064935,41,0.6196646341463414,0.0811245628301216,0.12436361442861815,0.0811245628301216,0.0006567391939854105,0.0004459321980194001,1.4727332919719767
subject_27,window8,8,60,alpha_0.01,0.01,1,stress,Task1,420.0,480.0,1.0,2101.34375,181.34375,90,89,1.0,58,0.6527478448275862,0.07935683504942803,0.09753418906865788,0.07935683504942803,0.0017771648025993146,0.0009568965921893399,1.8572171926469452
subject_27,window9,9,60,alpha_0.01,0.01,1,stress,Task1,480.0,540.0,1.0,2101.34375,181.34375,84,83,0.9879518072289156,40,0.626171875,0.08307648813508774,0.12439758685515011,0.08307648813508774,0.0037541220669699968,0.0006350423718543861,5.911608789201879
subject_27,window10,10,60,alpha_0.01,0.01,1,stress,Task1,540.0,600.0,1.0,2101.34375,181.34375,87,86,1.0,45,0.628125,0.10419791198057239,0.1501101927165053,0.10419791198057239,0.001228173598831369,0.001335850573291979,0.9193944467941064
subject_27,window11,11,60,alpha_0.01,0.01,1,stress,Task1,600.0,660.0,1.0,2101.34375,181.34375,84,83,0.9759036144578314,54,0.671875,0.09580124764806525,0.14497974301409822,0.09580124764806525,0.003970007641226583,0.0014850534846556722,2.6733095354791736
subject_27,window12,12,60,alpha_0.01,0.01,1,stress,Task1,660.0,720.0,1.0,2101.34375,181.34375,84,83,0.9879518072289156,46,0.6300951086956522,0.09610130801766216,0.12267808767031073,0.09610130801766216,0.0017754010134563873,0.00099546508589066,1.7834889828083773
subject_27,window13,13,60,alpha_0.01,0.01,1,stress,Task1,720.0,780.0,1.0,2101.34375,181.34375,88,87,0.9885057471264368,57,0.6255482456140351,0.09622842875838769,0.12121070101347724,0.09622842875838769,0.002414731766317012,0.003228543860149224,0.7479321548400468
subject_27,window14,14,60,alpha_0.01,0.01,0,normal,Rest2,780.0,840.0,1.0,2101.34375,181.34375,88,87,1.0,67,0.6387593283582089,0.06800190787433025,0.08840927044365193,0.06800190787433025,0.0010376302857275346,0.0008957640056511969,1.1583746156145274
subject_27,window15,15,60,alpha_0.01,0.01,0,normal,Rest2,840.0,900.0,1.0,2101.34375,181.34375,86,85,1.0,83,0.7050075301204819,0.08308422509636561,0.12464220897892632,0.08308422509636561,0.0005492359910299551,0.0016260061799808214,0.3377822285007756
subject_27,window16,16,60,alpha_0.01,0.01,1,stress,Task2,900.0,960.0,1.0,2101.34375,181.34375,88,87,1.0,64,0.65234375,0.0900981452708656,0.1514899955442603,0.0900981452708656,0.0017843328540380773,0.001901156567036425,0.9385512403218554
subject_27,window17,17,60,alpha_0.01,0.01,1,stress,Task2,960.0,1020.0,1.0,2101.34375,181.34375,90,89,1.0,55,0.6252840909090909,0.11269281571071829,0.15374143682868371,0.11269281571071829,0.0018009535795803768,0.003066085634933512,0.5873787604172479
subject_27,window18,18,60,alpha_0.01,0.01,1,stress,Task2,1020.0,1080.0,1.0,2101.34375,181.34375,83,82,0.975609756097561,37,0.6841216216216216,0.09707879169014719,0.1630050245263419,0.09707879169014719,0.0009657603376924691,0.001280428416499592,0.7542478167835763
subject_27,window19,19,60,alpha_0.01,0.01,1,stress,Task2,1080.0,1140.0,1.0,2101.34375,181.34375,85,84,0.9761904761904762,51,0.6286764705882353,0.09489639337603167,0.14439393815184903,0.09489639337603167,0.0018080090326758186,0.0030380893952994125,0.5951138355155722
subject_27,window20,20,60,alpha_0.01,0.01,1,stress,Task2,1140.0,1200.0,1.0,2101.34375,181.34375,85,84,0.9761904761904762,45,0.6725694444444444,0.11334346019570694,0.13797615772093313,0.11334346019570694,0.0031902746621526195,0.0016147771785563014,1.9756748513159559
subject_27,window21,21,60,alpha_0.01,0.01,0,normal,Rest3,1200.0,1260.0,1.0,2101.34375,181.34375,68,67,0.9552238805970149,45,0.603125,0.09588992894054214,0.133062932340559,0.09588992894054214,0.0017314583151451797,0.0015699671313035685,1.1028627801319142
subject_27,window22,22,60,alpha_0.01,0.01,0,normal,Rest3,1260.0,1320.0,1.0,2101.34375,181.34375,78,77,0.974025974025974,53,0.7320165094339622,0.10379535845761241,0.12638208294462897,0.10379535845761241,0.004630137608659978,0.001972950385469302,2.3468089429722863
subject_27,window23,23,60,alpha_0.01,0.01,1,stress,Task3,1320.0,1380.0,1.0,2101.34375,181.34375,82,81,0.9629629629629629,52,0.6382211538461539,0.09912404699132228,0.11358325825742344,0.09912404699132228,0.0037566934290129126,0.0010115826026950326,3.7136793564899455
subject_27,window24,24,60,alpha_0.01,0.01,1,stress,Task3,1380.0,1440.0,1.0,2101.34375,181.34375,76,75,0.9333333333333333,38,0.6694078947368421,0.12726798964261649,0.18998216265844112,0.12726798964261649,0.003969308610398487,0.00263867003915809,1.5042838064227837
subject_27,window25,25,60,alpha_0.01,0.01,1,stress,Task3,1440.0,1500.0,1.0,2101.34375,181.34375,85,84,0.9761904761904762,42,0.6086309523809523,0.11225752955040315,0.16555739531441258,0.11225752955040315,0.002489585498769819,0.0022542998538152576,1.1043719381680106
subject_27,window26,26,60,alpha_0.01,0.01,0,normal,Rest4,1500.0,1560.0,1.0,2101.34375,181.34375,105,104,1.0,77,0.609172077922078,0.09676213269793958,0.10862347543748736,0.09676213269793958,0.0017931885202034181,0.0025662656778428624,0.6987540439346587
subject_27,window27,27,60,alpha_0.01,0.01,0,normal,Rest4,1560.0,1620.0,1.0,2101.34375,181.34375,41,40,0.725,14,0.6830357142857143,0.0876808899169748,0.1272336490174973,0.0876808899169748,0.00029930563607800346,2.4981693524609157e-05,11.98099863738866
subject_27,window28,28,60,alpha_0.01,0.01,1,stress,Task4,1620.0,1680.0,1.0,2101.34375,181.34375,87,86,0.9767441860465116,43,0.5748546511627907,0.09250371586750944,0.13510151055692124,0.09250371586750944,0.002806170888043962,0.0008637093783095932,3.248975822788972
subject_27,window29,29,60,alpha_0.01,0.01,1,stress,Task4,1680.0,1740.0,1.0,2101.34375,181.34375,83,82,0.9878048780487805,42,0.6871279761904762,0.10294040653548008,0.12960735291594397,0.10294040653548008,0.0018783591503594508,0.0011851568773697109,1.584903388088339
subject_27,window30,30,60,alpha_0.01,0.01,1,stress,Task4,1740.0,1800.0,1.0,2101.34375,181.34375,101,100,1.0,71,0.5193661971830986,0.08789933353696608,0.1137517170200081,0.08789933353696608,0.0021751567123547582,0.002505729763975022,0.8680731432523467
subject_27,window31,31,60,alpha_0.01,0.01,0,normal,Rest5,1801.34375,1861.34375,1.0,2101.34375,181.34375,104,103,1.0,74,0.5111908783783784,0.09850418263296189,0.13755933495608957,0.09850418263296189,0.0007272051785843637,0.002326961630715834,0.3125127500966385
subject_27,window32,32,60,alpha_0.01,0.01,0,normal,Rest5,1861.34375,1921.34375,1.0,2101.34375,181.34375,118,117,1.0,93,0.44136424731182794,0.08109786968665103,0.11603829630444912,0.08109786968665103,0.0016212594047596714,0.002061102204564936,0.7865982585283255
subject_27,window33,33,60,alpha_0.01,0.01,1,stress,Task5,1921.34375,1981.34375,1.0,2101.34375,181.34375,114,113,1.0,71,0.4861355633802817,0.09511727783817499,0.137540578427916,0.09511727783817499,0.0015045459111744058,0.002675531278648624,0.5623353848190975
subject_27,window34,34,60,alpha_0.01,0.01,0,normal,Rest6,1981.34375,2041.34375,1.0,2101.34375,181.34375,73,72,0.9583333333333334,37,0.671875,0.10204052007161903,0.14320549046737,0.10204052007161903,0.002926584973683418,0.0008890914360634383,3.2916580398538455
subject_27,window35,35,60,alpha_0.01,0.01,0,normal,Rest6,2041.34375,2101.34375,1.0,2101.34375,181.34375,106,105,1.0,69,0.5461956521739131,0.09782923203478958,0.13127625787762592,0.09782923203478958,0.001625159868916471,0.0022736924609999916,0.7147667931316051
subject_28,window1,1,60,alpha_0.01,0.01,0,normal,Rest1,0.0,60.0,1.0,2500.609375,580.609375,79,78,0.9871794871794872,65,0.7192307692307692,0.10159371675464811,0.13857556074270908,0.10159371675464811,0.0005733584759256439,0.0014080793954937142,0.40719186557275594
subject_28,window2,2,60,alpha_0.01,0.01,0,normal,Rest1,60.0,120.0,1.0,2500.609375,580.609375,87,86,1.0,86,0.6875,0.092254299310542,0.14470193121399183,0.092254299310542,0.001853011477886872,0.001203701865057687,1.5394272715512216
subject_28,window3,3,60,alpha_0.01,0.01,0,normal,Rest1,120.0,180.0,1.0,2500.609375,580.609375,83,82,1.0,70,0.7200892857142858,0.07987953302266088,0.11415536843756383,0.07987953302266088,0.0006960418300232179,0.0008488659766080433,0.8199666958081056
subject_28,window4,4,60,alpha_0.01,0.01,1,stress,Task1,180.0,240.0,1.0,2500.609375,580.609375,84,83,0.9879518072289156,58,0.6629849137931034,0.09693373102231422,0.13938598906406777,0.09693373102231422,0.0015881805988637453,0.002098208017652913,0.7569223763811121
